price,lotSize,livingArea,hasGarage,hasAttachedProperty,hasView,hasHOA,AnnualHOAFee,fullBathrooms,halfBathrooms,bedrooms,city,homeType,propertyTaxRate,yearBuilt,hasHomeWarranty,latitude,longitude,elevation,mean_daily_high_temperature,mean_daily_low_temperature,rainfall,population_density,park,motorway,supermarket,Costco
1650000,6693.0,1110.0,True,False,True,False,0.0,1,0,3,redondo beach,SINGLE_FAMILY,1.16,1951,False,33.823677,-118.38077,62.0,70.6,54.4,13.76,12000.0,559.0367400723763,6445.537182461612,458.7639452102938,4744.121795819722
1875000,5471.0,1534.0,True,False,True,False,0.0,1,0,4,redondo beach,SINGLE_FAMILY,1.16,1950,False,33.82332,-118.381676,62.0,70.6,54.4,13.76,12000.0,587.6024692461028,6525.666944033535,371.7323506366727,4805.525881353368
1599000,6613.0,1115.0,True,False,True,False,0.0,1,0,3,redondo beach,SINGLE_FAMILY,1.16,1953,False,33.82136,-118.3781,62.0,70.6,54.4,13.76,12000.0,370.9949498783278,6497.370176601438,583.258406047456,4417.297145005441
1650000,7400.0,3185.0,True,False,True,False,0.0,4,0,4,redondo beach,TOWNHOUSE,1.16,2009,False,33.839855,-118.37566,62.0,70.6,54.4,13.76,12000.0,1063.752571741196,4734.887240969327,1130.82156974716,5354.566688465524
1900500,7126.0,2536.0,True,False,True,False,0.0,2,1,4,redondo beach,SINGLE_FAMILY,1.16,2003,False,33.838467,-118.382095,62.0,70.6,54.4,13.76,12000.0,665.7816922997051,5257.543543259845,1206.916552395977,5702.478642201926
1285000,5793.0,1872.0,False,False,False,False,0.0,0,0,3,redondo beach,SINGLE_FAMILY,1.16,1939,False,33.83663,-118.37867,62.0,70.6,54.4,13.76,12000.0,673.7446750794903,5187.570467982809,1409.6894843278062,5327.77781470986
1530000,2805.0,1760.0,True,False,True,False,0.0,2,1,4,redondo beach,SINGLE_FAMILY,1.16,1965,False,33.849216,-118.377335,62.0,70.6,54.4,13.76,12000.0,275.8694547780621,4143.188482798956,590.0258811024468,5585.056266628178
2006000,5493.0,1608.0,False,False,False,False,0.0,0,0,4,redondo beach,SINGLE_FAMILY,1.16,1955,False,33.820206,-118.38034,62.0,70.6,54.4,13.76,12000.0,502.0190215502528,6724.322623898854,380.2701373358313,4566.200438871498
1850000,5511.0,2134.0,False,False,True,False,0.0,0,0,5,redondo beach,MULTI_FAMILY,1.16,1906,False,33.848614,-118.38752,62.0,70.6,54.4,13.76,12000.0,670.7602089158264,4962.360566624006,229.78430554712597,5792.319520323353
1750000,6106.0,2661.0,True,False,True,True,800.0,3,1,3,redondo beach,TOWNHOUSE,1.16,2002,False,33.849194,-118.382355,62.0,70.6,54.4,13.76,12000.0,737.1836856291727,4524.086634861424,562.4860743560645,5638.397148626542
1825000,6073.0,2290.0,False,False,False,True,2400.0,2,0,3,redondo beach,CONDO,1.16,2006,False,33.849277,-118.38244,62.0,70.6,54.4,13.76,12000.0,744.4724697795524,4525.586670548698,556.6460560433599,5630.460834001286
1727000,6366.0,2078.0,True,False,True,True,1440.0,3,1,3,redondo beach,SINGLE_FAMILY,1.16,2011,False,33.84957,-118.382065,62.0,70.6,54.4,13.76,12000.0,708.8367328176765,4478.778091095641,514.1001878681244,5593.072256969018
1625000,4342.0,2340.0,True,False,True,False,0.0,3,0,4,redondo beach,SINGLE_FAMILY,1.16,1965,False,33.85253,-118.38036,62.0,70.6,54.4,13.76,12000.0,553.3746208510323,4171.501038810563,157.0947293829826,5245.484282862895
1817500,5993.0,2014.0,True,False,True,False,0.0,2,1,3,redondo beach,TOWNHOUSE,1.16,1997,False,33.850906,-118.38364,62.0,70.6,54.4,13.76,12000.0,781.4464721164283,4524.133663705002,460.4645572134469,5469.988641608978
1315000,16879.0,1819.0,True,True,True,True,5100.0,2,1,3,redondo beach,TOWNHOUSE,1.16,1980,False,33.849262,-118.386406,62.0,70.6,54.4,13.76,12000.0,782.3839842005802,4837.084891319508,355.36715584247816,5699.261831607387
2030000,5988.0,2571.0,True,False,True,False,0.0,3,1,4,redondo beach,TOWNHOUSE,1.16,1997,False,33.851665,-118.38478,62.0,70.6,54.4,13.76,12000.0,655.8317362361648,4572.2386946395,489.1688833648655,5406.820207999579
1495000,5749.0,858.0,True,False,True,False,0.0,1,0,2,redondo beach,SINGLE_FAMILY,1.16,1949,False,33.8528,-118.38333,62.0,70.6,54.4,13.76,12000.0,632.0567317912851,4392.646362676172,311.7241000849525,5257.648714111092
1985300,7433.0,2672.0,True,False,True,False,0.0,4,1,5,redondo beach,SINGLE_FAMILY,1.16,1959,False,33.854275,-118.382935,62.0,70.6,54.4,13.76,12000.0,517.3635074847517,4277.914021004223,251.11317251058375,5089.764377275773
1215000,5008.0,704.0,False,False,True,False,0.0,1,0,2,redondo beach,SINGLE_FAMILY,1.16,1920,False,33.853745,-118.38893,62.0,70.6,54.4,13.76,12000.0,357.2321303938268,4784.469798814275,241.6601325296513,5272.951207757028
1425000,4978.0,1456.0,True,True,True,True,8100.0,2,0,2,venice,CONDO,1.16,1983,False,33.98435,-118.47082,10.0,69.1,55.5,13.89,12324.0,391.2602908885599,3640.046500570887,994.4173114264166,2382.027443461327
1248000,6764.0,2707.0,True,False,True,False,0.0,3,0,3,signal hill,SINGLE_FAMILY,1.16,1961,False,33.795036,-118.16504,52.0,73.9,55.9,12.02,5217.6,394.052374516902,1752.6380161937914,1132.3565448753125,897.5930456659165
1500000,7533.0,2841.0,False,False,False,False,0.0,0,0,0,long beach,MULTI_FAMILY,1.16,1909,False,33.772,-118.17233,52.0,73.9,55.9,12.02,9205.96,68.05561970460761,2836.1877920902702,394.9148730131098,3526.19698756386
2000000,7501.0,3226.0,True,False,True,False,0.0,4,0,5,long beach,MULTI_FAMILY,1.16,1919,False,33.765755,-118.15559,52.0,73.9,55.9,12.02,9205.96,430.27403281569696,4220.857572431078,646.6181729810346,4241.920987679251
2300000,4712.0,2812.0,False,False,False,False,0.0,0,0,6,long beach,SINGLE_FAMILY,1.16,1939,False,33.766556,-118.1306,52.0,73.9,55.9,12.02,9205.96,176.2504485785578,2273.9325460711384,1473.870482030169,5155.316397944262
1450000,6469.0,2319.0,True,False,True,True,25.0,1,2,4,long beach,SINGLE_FAMILY,1.16,1961,False,33.77259,-118.10927,52.0,73.9,55.9,12.02,9205.96,479.7677313705369,222.0752607616312,1443.4671447602725,6161.269208890735
1575000,6364.0,1534.0,True,False,True,False,0.0,2,1,3,long beach,SINGLE_FAMILY,1.16,1959,False,33.77318,-118.10789,52.0,73.9,55.9,12.02,9205.96,406.78587575101415,107.34316627571604,1560.9571152029096,6232.820428010213
1150000,6325.0,1688.0,True,False,True,False,0.0,2,0,4,long beach,SINGLE_FAMILY,1.16,1960,False,33.769352,-118.1049,52.0,73.9,55.9,12.02,9205.96,164.3976462027662,535.9448123845868,1324.4741309393023,6697.191939169148
1121000,8572.0,1678.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1953,False,33.84049,-118.18141,52.0,73.9,55.9,12.02,9205.96,205.6235017413749,2300.15894996974,142.91014170857125,4249.616825017176
1115000,7780.0,1288.0,True,False,True,False,0.0,2,1,3,long beach,SINGLE_FAMILY,1.16,1950,False,33.843445,-118.18052,52.0,73.9,55.9,12.02,9205.96,342.2133452649668,2320.1162373411235,297.6514047715405,4095.5905600123633
1595000,10940.0,2374.0,True,False,True,False,0.0,2,1,3,long beach,SINGLE_FAMILY,1.16,1950,False,33.836178,-118.17832,52.0,73.9,55.9,12.02,9205.96,495.2900214950895,2220.0793740696395,682.219048558419,3880.120276547939
1110000,7458.0,1670.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1950,False,33.82949,-118.19961,52.0,73.9,55.9,12.02,9205.96,340.0146091093233,552.795287803026,1240.2715242125978,4344.934145474442
1150000,3268.0,2178.0,True,True,True,True,3060.0,3,0,3,long beach,SINGLE_FAMILY,1.16,1974,False,33.829796,-118.200066,52.0,73.9,55.9,12.02,9205.96,379.10093745135856,557.7364780890645,1257.114100478913,4398.979657586993
1285000,5486.0,1701.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1963,False,33.82402,-118.08056,52.0,73.9,55.9,12.02,9205.96,259.452207303446,273.0693677732968,1103.882910369692,4362.488425631871
1239000,5368.0,1402.0,True,False,True,False,0.0,1,0,3,long beach,SINGLE_FAMILY,1.16,1945,False,33.830086,-118.13152,52.0,73.9,55.9,12.02,9205.96,227.1007529965705,2881.1968687620465,1183.5889668747395,2315.3731254461813
1120000,5954.0,1681.0,True,False,True,False,0.0,1,0,3,long beach,SINGLE_FAMILY,1.16,1948,False,33.823147,-118.12672,52.0,73.9,55.9,12.02,9205.96,351.51730068472165,2257.5374567558038,1538.3900103918866,3175.975851434383
1100000,6077.0,1650.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1951,False,33.81321,-118.11791,52.0,73.9,55.9,12.02,9205.96,1300.2132568745212,1166.5264599594152,274.6752765537042,4486.005859680988
1112000,5210.0,1011.0,True,False,True,False,0.0,1,0,3,long beach,SINGLE_FAMILY,1.16,1950,False,33.82478,-118.110596,52.0,73.9,55.9,12.02,9205.96,718.0837533130622,2520.0765270810266,1215.9689319319898,3749.243648829889
1160000,5600.0,1481.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1952,False,33.812675,-118.10251,52.0,73.9,55.9,12.02,9205.96,698.784281678395,1635.0154025301351,315.7508667463186,5266.747827518863
1389000,4953.0,2206.0,True,False,True,False,0.0,2,0,4,long beach,SINGLE_FAMILY,1.16,1953,False,33.818542,-118.09321,52.0,73.9,55.9,12.02,9205.96,1356.4198645308302,1054.5337248742442,1227.847571830565,5193.716813294048
1500000,6008.0,1361.0,True,False,True,False,0.0,1,0,3,long beach,SINGLE_FAMILY,1.16,1953,False,33.81574,-118.0932,52.0,73.9,55.9,12.02,9205.96,1074.4723600551033,1090.43766600269,1239.3530161253427,5107.981367986559
1300000,6084.0,1625.0,True,False,True,False,0.0,2,0,2,long beach,SINGLE_FAMILY,1.16,1953,False,33.816437,-118.093,52.0,73.9,55.9,12.02,9205.96,1151.6374663647728,1062.551892129212,1288.5594448243228,5109.603951116758
1408000,5681.0,2589.0,True,False,True,False,0.0,3,0,4,long beach,SINGLE_FAMILY,1.16,1972,False,33.815536,-118.073845,52.0,73.9,55.9,12.02,9205.96,135.47442031657002,737.2462657561421,1139.950802670858,3393.903838705637
1115000,6067.0,1638.0,True,False,True,False,0.0,0,0,4,long beach,MULTI_FAMILY,1.16,1949,False,33.795826,-118.13709,52.0,73.9,55.9,12.02,9205.96,255.8701116118928,793.7548627146791,566.5811819132821,2695.725698832128
1150000,7788.0,1672.0,True,False,True,False,0.0,3,0,5,long beach,SINGLE_FAMILY,1.16,1953,False,33.80444,-118.13,52.0,73.9,55.9,12.02,9205.96,893.033209498652,181.7279245908349,1073.431376326526,3229.623227118555
1850000,10178.0,3091.0,True,False,True,True,225.0,2,0,4,long beach,SINGLE_FAMILY,1.16,1956,False,33.780117,-118.12405,52.0,73.9,55.9,12.02,9205.96,244.21692823272627,1646.4531176429773,1538.462257279359,4560.427689275897
1110000,6043.0,1926.0,True,False,True,False,0.0,3,0,4,long beach,SINGLE_FAMILY,1.16,1954,False,33.803955,-118.118454,52.0,73.9,55.9,12.02,9205.96,1170.646596355401,144.32459241322897,912.5386153016296,4294.087134251034
1800000,10459.0,3293.0,True,False,True,True,,3,1,5,long beach,SINGLE_FAMILY,1.16,1967,False,33.77785,-118.10702,52.0,73.9,55.9,12.02,9205.96,777.0752596515715,395.808484141389,2061.3430087173656,6042.674814154239
1269000,8120.0,2389.0,True,False,True,False,0.0,2,0,4,long beach,SINGLE_FAMILY,1.16,1961,False,33.784008,-118.10674,52.0,73.9,55.9,12.02,9205.96,1103.5831183283358,987.4282867474506,1909.7163111369728,5780.316652321384
1695000,11086.0,3042.0,True,False,True,False,0.0,3,1,4,long beach,SINGLE_FAMILY,1.16,1955,False,33.786205,-118.10414,52.0,73.9,55.9,12.02,9205.96,1174.8190848151455,644.781637667905,1993.1762053200432,5922.355940468565
1200000,5675.0,2136.0,True,False,True,False,0.0,3,0,4,long beach,SINGLE_FAMILY,1.16,1954,False,33.78303,-118.10171,52.0,73.9,55.9,12.02,9205.96,761.6756448845717,756.948533974128,2358.6492681636905,6217.735090811022
1100000,5886.0,1650.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1952,False,33.797237,-118.10091,52.0,73.9,55.9,12.02,9205.96,1130.0378869802128,450.5140349906526,1466.6138867271764,5723.5675863211
1310000,6272.0,1517.0,True,False,True,False,0.0,2,0,3,long beach,SINGLE_FAMILY,1.16,1959,False,33.776615,-118.09942,52.0,73.9,55.9,12.02,9205.96,62.97907091118897,253.6096532355269,2256.6824454179045,6339.936624079696
1525000,7527.0,2860.0,True,True,False,False,0.0,0,0,5,glendale,MULTI_FAMILY,1.16,1939,False,34.140488,-118.239174,522.0,77.0,54.0,17.17,6450.4,420.1070702300746,981.7466266274288,559.0452916361484,2609.0568086974963
1560000,6295.0,2144.0,False,False,False,False,0.0,0,0,0,glendale,SINGLE_FAMILY,1.16,1953,False,34.142387,-118.24705,522.0,77.0,54.0,17.17,6450.4,344.0641321466179,1459.2594270955146,106.61786573262462,2147.906504097907
1430000,10274.0,1841.0,True,False,True,False,0.0,2,1,3,monterey park,SINGLE_FAMILY,1.16,1953,False,34.04536,-118.130585,420.0,76.7,55.3,15.67,7776.49,701.5196166890552,1346.6674853026288,1603.6446612823452,2548.510731562371
1163225,9283.0,1953.0,True,False,True,False,0.0,1,1,4,monterey park,SINGLE_FAMILY,1.16,1950,False,34.04251,-118.13807,420.0,76.7,55.3,15.67,7776.49,867.2477760889586,1038.858368052356,865.0964311012373,3130.5114360551424
1135000,6941.0,2442.0,True,True,False,False,0.0,0,0,5,monterey park,MULTI_FAMILY,1.16,1948,False,34.036312,-118.142746,420.0,76.7,55.3,15.67,7776.49,432.061421294437,370.6028513701317,226.0865470657744,3510.3125722484187
1339000,9477.0,1964.0,True,False,True,False,0.0,1,0,3,san gabriel,SINGLE_FAMILY,1.16,1938,False,34.10862,-118.09151,420.0,76.7,55.3,15.67,9626.8,1474.4393878194446,4050.035536737659,595.5219346877394,5665.506707133346
1480000,8600.0,1831.0,True,False,True,True,345.0,2,0,4,encinitas,SINGLE_FAMILY,1.17,1973,False,33.04972,-117.251045,82.0,72.0,54.0,12.16,3100.0,483.27594707494126,3193.919755664927,529.081639336487,9920.197892806194
2450000,6661.0,2180.0,True,False,True,True,7380.0,3,0,3,san diego,SINGLE_FAMILY,1.17,2003,False,32.99481,-117.15034,,70.9,58.5,9.79,4255.96,184.3606344382908,3598.956619195365,3606.6737786607855,6771.691383762568
1485000,6351.0,2466.0,True,False,True,True,50.0,3,0,5,san diego,SINGLE_FAMILY,1.17,1986,False,32.95831,-117.09072,,70.9,58.5,9.79,4255.96,905.4440557892354,695.7604870506742,2146.936005136078,3455.7815448675638
1195000,6534.0,3307.0,True,False,False,False,0.0,0,0,5,anaheim,MULTI_FAMILY,1.07,1982,False,33.83331,-117.92868,164.0,76.4,56.0,11.86,6899.22,153.73648033324105,295.6370404744398,923.8070541442156,3301.4239474617098
1125000,9350.0,1792.0,True,False,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1957,False,33.837425,-117.930695,164.0,76.4,56.0,11.86,6899.22,636.1008117377423,539.4348889177927,692.1592218776071,2900.119119865214
1262000,12901.0,2200.0,True,False,True,False,0.0,3,0,3,anaheim,SINGLE_FAMILY,1.07,1957,False,33.836964,-117.93091,164.0,76.4,56.0,11.86,6899.22,601.699655461916,487.65140059159614,664.3923442347257,2954.895658907845
1174000,9350.0,1513.0,True,False,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1957,False,33.798897,-117.92754,164.0,76.4,56.0,11.86,6899.22,627.804867601033,2036.0194415416745,1005.4382070262562,3190.184454566213
1100000,5850.0,2045.0,True,False,True,False,0.0,3,0,3,anaheim,SINGLE_FAMILY,1.07,1972,False,33.799484,-117.93392,164.0,76.4,56.0,11.86,6899.22,139.14283764373664,2452.1929637679423,452.106908699269,3076.8789370328063
1300000,7207.0,2678.0,True,False,True,False,0.0,2,0,5,anaheim,SINGLE_FAMILY,1.07,1959,False,33.80057,-117.929474,164.0,76.4,56.0,11.86,6899.22,415.3106780595123,2053.5802080334342,781.9020450110613,3301.671516141564
1210000,8842.0,2328.0,True,False,True,True,540.0,3,0,4,anaheim,SINGLE_FAMILY,1.07,1999,False,33.79857,-117.933334,164.0,76.4,56.0,11.86,6899.22,247.66022852428932,2472.872921570201,559.526753297925,2989.577131129617
1150000,7425.0,2235.0,True,False,True,False,0.0,2,0,4,anaheim,SINGLE_FAMILY,1.07,1964,False,33.797447,-117.9342,164.0,76.4,56.0,11.86,6899.22,366.23483497367874,2611.2082989690666,604.2111946953489,2850.007908069415
1165000,6300.0,1948.0,True,False,True,False,0.0,0,0,5,anaheim,SINGLE_FAMILY,1.07,1954,False,33.823742,-117.925446,164.0,76.4,56.0,11.86,6899.22,521.0954020796709,157.65682269064467,1608.855495392688,4317.704241157858
1600000,7875.0,2888.0,True,False,True,False,0.0,4,0,5,anaheim,SINGLE_FAMILY,1.07,1957,False,33.82422,-117.9511,164.0,76.4,56.0,11.86,6899.22,256.23333069742233,1542.858947113568,634.8712585189949,5035.784406638611
1120000,8300.0,1792.0,True,False,True,False,0.0,3,0,4,anaheim,SINGLE_FAMILY,1.07,1956,False,33.80818,-117.951904,164.0,76.4,56.0,11.86,6899.22,710.4677533524339,3124.667350917005,1030.5474824975336,4107.13267013777
1100000,7600.0,2496.0,True,False,True,False,0.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1968,False,33.81327,-117.95634,164.0,76.4,56.0,11.86,6899.22,396.723889274571,2832.4079922459646,781.967252610681,4764.366854016523
1200000,6231.0,2131.0,True,False,True,False,0.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1968,False,33.826073,-117.99827,164.0,76.4,56.0,11.86,6899.22,359.62041172573066,3323.7350734259,849.9852316569711,4507.535005858847
1150000,9558.0,3137.0,False,False,True,False,0.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1965,False,33.825974,-117.97221,164.0,76.4,56.0,11.86,6899.22,685.1356927118927,2459.959463256938,795.5757003410218,6169.224582263769
1175000,7260.0,2221.0,True,False,True,False,0.0,2,0,4,anaheim,SINGLE_FAMILY,1.07,1955,False,33.81931,-117.97551,164.0,76.4,56.0,11.86,6899.22,860.4752235873284,3239.971068500364,310.7157837690525,6121.598002121277
1200000,4216.0,2725.0,True,False,True,True,1740.0,3,0,4,anaheim,SINGLE_FAMILY,1.07,2004,False,33.830475,-117.913765,164.0,76.4,56.0,11.86,6899.22,171.66400005625053,1155.7725866746002,514.4524607773867,3634.707021625152
1120000,6487.0,1768.0,True,False,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1918,False,33.840565,-117.91736,164.0,76.4,56.0,11.86,6899.22,325.38330241813827,1516.8444203866682,664.5874259919739,2470.1499431043503
1330000,7675.0,2912.0,True,False,True,False,0.0,3,1,6,anaheim,SINGLE_FAMILY,1.07,1922,False,33.842278,-117.91984,164.0,76.4,56.0,11.86,6899.22,498.0059075329436,1304.7591422909743,938.8816392211356,2251.997083877126
1190000,5640.0,3000.0,True,False,True,False,0.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1970,False,33.839256,-117.874,164.0,76.4,56.0,11.86,6899.22,678.059624705683,230.02221102016725,1350.1909605370513,5119.73703701014
1272000,5800.0,2919.0,True,False,True,False,0.0,2,2,4,anaheim,SINGLE_FAMILY,1.07,1977,False,33.86702,-117.86415,164.0,76.4,56.0,11.86,6899.22,1022.0555571026848,1316.0518554670423,2261.8546850078487,5354.898262438397
1100000,10000.0,1596.0,True,False,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1962,False,33.842026,-117.87315,164.0,76.4,56.0,11.86,6899.22,460.5486516286663,286.5409225581877,1495.763476629869,5041.518971630948
1180000,9900.0,2548.0,True,False,True,False,0.0,3,0,4,anaheim,SINGLE_FAMILY,1.07,1973,False,33.8238,-117.887436,164.0,76.4,56.0,11.86,6899.22,416.736231651515,1050.1752221048018,843.140240152352,5348.047486613375
1315000,8869.0,2510.0,False,False,False,False,0.0,0,0,0,anaheim,APARTMENT,1.07,1960,False,33.836525,-117.88716,164.0,76.4,56.0,11.86,6899.22,920.0144296121864,1030.613861219838,184.6789756645504,4312.776140752647
1100000,8400.0,1926.0,True,False,True,False,0.0,1,0,4,anaheim,SINGLE_FAMILY,1.07,1963,False,33.827045,-117.88003,164.0,76.4,56.0,11.86,6899.22,193.19392584498624,360.078763381435,927.0418937748397,5518.077675327965
1175000,7345.0,2188.0,True,False,True,False,0.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1970,False,33.840652,-117.87541,164.0,76.4,56.0,11.86,6899.22,517.8692653324845,270.7620340732224,1251.7895631974895,4929.489517408187
1150000,9200.0,2304.0,True,False,True,False,0.0,2,0,4,anaheim,SINGLE_FAMILY,1.07,1961,False,33.82621,-117.872955,164.0,76.4,56.0,11.86,6899.22,357.97016827447135,357.0056097154994,1556.911652668152,6055.378341040184
1275000,6000.0,2355.0,True,False,True,False,0.0,2,1,3,anaheim,SINGLE_FAMILY,1.07,1978,False,33.86815,-117.86408,164.0,76.4,56.0,11.86,6899.22,940.3206596085004,1350.122154571109,2138.1321218317075,5374.638377027636
1205000,10296.0,1596.0,True,False,True,False,0.0,1,0,3,anaheim,SINGLE_FAMILY,1.07,1962,False,33.843895,-117.87321,164.0,76.4,56.0,11.86,6899.22,456.35770342485336,275.13834797731795,1569.1591268310065,4946.255030740656
1159000,8099.0,2131.0,True,False,True,False,0.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1964,False,33.826893,-117.88286,164.0,76.4,56.0,11.86,6899.22,175.07146452476024,619.1893952400043,726.5044407547705,5350.732674560954
1500000,6237.0,2500.0,True,False,True,True,1980.0,3,0,4,anaheim,SINGLE_FAMILY,1.07,1977,False,33.832596,-117.752174,164.0,76.4,56.0,11.86,6899.22,1265.3848405251638,3178.898565293944,3419.5585086025435,4891.275721698633
1100000,7475.0,1655.0,True,False,True,False,0.0,2,0,4,anaheim,SINGLE_FAMILY,1.07,1976,False,33.87309,-117.76146,164.0,76.4,56.0,11.86,6899.22,425.9950128029389,609.9769702818439,940.3695233146424,1659.5657799879789
1190000,5800.0,2359.0,True,False,True,False,0.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1974,False,33.856987,-117.77743,164.0,76.4,56.0,11.86,6899.22,294.61266952197894,503.90443487608303,1069.8441038191295,3755.838841677122
1275000,7684.0,2127.0,True,False,True,False,0.0,2,0,4,anaheim,SINGLE_FAMILY,1.07,1965,False,33.847767,-117.82413,164.0,76.4,56.0,11.86,6899.22,742.4728002668505,252.1208961699338,2028.4586707341457,8052.608374984283
1430000,7519.0,2109.0,True,False,True,False,0.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1965,False,33.851295,-117.81735,164.0,76.4,56.0,11.86,6899.22,236.8019508709104,266.3305703379261,1998.8516777397424,7323.914394355111
1100000,1.0,2278.0,True,True,True,True,5412.0,2,1,2,anaheim,CONDO,1.07,1994,False,33.847996,-117.778175,164.0,76.4,56.0,11.86,6899.22,1004.200842163844,1168.412072846059,1261.3628001757968,4446.750476078878
1640000,8030.0,3032.0,True,False,True,True,1800.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1973,False,33.838825,-117.82572,164.0,76.4,56.0,11.86,6899.22,271.2433712214566,550.5003498206634,1250.7651240427567,8619.077031924695
1257000,13000.0,1502.0,True,True,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1971,False,33.848984,-117.82262,164.0,76.4,56.0,11.86,6899.22,549.7583353036654,305.0921763333225,2220.92047388187,7871.685112867218
1135000,9000.0,2072.0,True,False,True,False,0.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1970,False,33.849243,-117.82263,164.0,76.4,56.0,11.86,6899.22,527.7231149076717,332.17421642519486,2243.027807177337,7861.569088614256
1200000,4320.0,2815.0,True,True,True,True,5988.0,2,1,3,anaheim,SINGLE_FAMILY,1.07,1985,False,33.836372,-117.82189,164.0,76.4,56.0,11.86,6899.22,205.9786650143988,945.320611872757,1483.3953465958634,8449.772288070071
1585000,11324.0,2407.0,True,False,True,True,2004.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1977,False,33.840416,-117.82043,164.0,76.4,56.0,11.86,6899.22,521.9259894001813,609.3396344575906,1765.3801993111877,8105.972565465255
1150000,11700.0,2233.0,True,False,True,True,4188.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1984,False,33.836826,-117.81351,164.0,76.4,56.0,11.86,6899.22,870.9888996200182,1247.0923675470317,2251.973644086659,7771.750074312698
1515000,8480.0,2848.0,True,False,True,True,408.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1973,False,33.844044,-117.79466,164.0,76.4,56.0,11.86,6899.22,589.4755633609136,1125.2683974608972,696.3076406794237,5888.698397365316
1300000,10620.0,3190.0,True,False,True,True,2100.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1979,False,33.841774,-117.79198,164.0,76.4,56.0,11.86,6899.22,474.84946964658144,1382.7105358621538,891.7891717112489,5854.531045344178
1600000,15200.0,2319.0,True,False,True,True,3684.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1985,False,33.84198,-117.80677,164.0,76.4,56.0,11.86,6899.22,968.3721101589732,902.5275477222184,1643.43034514041,6936.015280876491
1220000,14000.0,3190.0,True,False,True,True,2100.0,3,0,5,anaheim,SINGLE_FAMILY,1.07,1979,False,33.841183,-117.79271,164.0,76.4,56.0,11.86,6899.22,568.9933283526204,1442.3407485608311,961.9038625091848,5948.491864631621
1250000,10800.0,1889.0,True,True,True,True,3588.0,2,0,2,anaheim,SINGLE_FAMILY,1.07,1979,False,33.84319,-117.782486,164.0,76.4,56.0,11.86,6899.22,569.2543562532269,1435.435592893857,1120.9967751716138,5106.354269176755
1260000,9500.0,2330.0,True,False,True,True,2400.0,2,1,3,anaheim,SINGLE_FAMILY,1.07,1979,False,33.843437,-117.78113,164.0,76.4,56.0,11.86,6899.22,682.7431538795196,1481.683837373712,1202.079050095797,4999.697030330403
1101000,5250.0,1650.0,True,False,True,False,0.0,1,1,3,anaheim,SINGLE_FAMILY,1.07,1973,False,33.86377,-117.778336,164.0,76.4,56.0,11.86,6899.22,482.0877763040734,389.7415629192239,955.3136295172196,3464.8370173948297
1400000,10400.0,2299.0,True,False,True,True,2940.0,2,0,3,anaheim,SINGLE_FAMILY,1.07,1979,False,33.84036,-117.7859,164.0,76.4,56.0,11.86,6899.22,541.7929291958008,1601.2115340987689,1175.8331367369724,5551.788052058675
1175000,7000.0,2563.0,False,False,False,True,1740.0,0,0,5,anaheim,SINGLE_FAMILY,1.07,1977,False,33.838326,-117.76504,164.0,76.4,56.0,11.86,6899.22,313.8744566464126,2683.064578899546,2769.428647757384,4627.714649497023
1600000,6000.0,3127.0,True,False,True,True,2460.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1985,False,33.834152,-117.76737,164.0,76.4,56.0,11.86,6899.22,568.1434656531035,2996.5252341765586,2838.4565343210897,5139.305864331034
1210000,12600.0,2117.0,True,False,True,True,2148.0,2,1,4,anaheim,SINGLE_FAMILY,1.07,1975,False,33.847366,-117.76362,164.0,76.4,56.0,11.86,6899.22,1003.7404116054634,1706.9338758780218,2475.067117066332,3674.182527628528
